20250722182400040,1,1,001,000005,202507,,,完成工事未収入金,完成工事未収入金,函館開発建設部,函館開発建設部,,,,,,,3315,,,,198073199,198073199,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250722182400040,1,2,001,000005,202507,,,完成工事未収入金,完成工事未収入金,函館市,函館市,,,,,,,3320,,,,91545682,91545682,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250722182400040,1,3,001,000005,202507,,,完成工事未収入金,完成工事未収入金,函館建設管理部,函館建設管理部,,,,,,,3316,,,,48125000,48125000,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250722182400040,1,4,001,000005,202507,,,完成工事未収入金,完成工事未収入金,八重川海運,八重川海運,,,,,,,3331,,,,23375000,23375000,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250722182400040,1,5,001,000005,202507,,,完成工事未収入金,完成工事未収入金,北斗興業,北斗興業,,,,,,,3332,,,,2200000,2200000,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250722182400040,1,6,001,000005,202507,,,完成工事未収入金,完成工事未収入金,せたな町,せたな町,,,,,,,3333,,,,1342000,1342000,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250722182400040,1,7,001,000005,202507,,,完成工事未収入金,完成工事未収入金,堀松建設工業,堀松建設工業,,,,,,,3325,,,,727000,727000,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250722182400040,1,8,001,000005,202507,,,完成工事未収入金,完成工事未収入金,その他,その他,,,,,,,3326,,,,773060,773060,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250722182400040,1,9,001,000005,202507,,,未収入金,未収入金,サービス等生産性向上IT導入支援事業,サービス等生産性向上IT導入支援事業,,,,,,,3334,,,,1067000,1067000,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250722182400040,1,10,001,000005,202507,,,未収入金,未収入金,北海道電力,北海道電力,,,,,,,3327,,,,683197,683197,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250722182400040,1,11,001,000005,202507,,,未収入金,未収入金,損保ジャパン,損保ジャパン,,,,,,,3335,,,,489669,489669,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250722182400040,1,12,001,000005,202507,,,未収入金,未収入金,北洋銀行,北洋銀行,,,,,,,3336,,,,116906,116906,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250722182400040,1,13,001,000005,202507,,,未収入金,未収入金,海上災害防止センター,海上災害防止センター,,,,,,,3329,,,,91212,91212,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250722182400040,1,14,001,000005,202507,,,未収入金,未収入金,その他,その他,,,,,,,3326,,,,101625,101625,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
