20250722182400020,1,1,001,000003,202507,,,売掛金,売掛金,渡辺パイプ(株),渡辺パイプ(株),札幌市西区西野6条9丁目1-1,札幌市西区西野6条9丁目1-1,,,,,3121,,,,11201173,11201173,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250722182400020,1,2,001,000003,202507,,,売掛金,売掛金,(株)藤井工務店,(株)藤井工務店,札幌市北区新琴似7条17丁目4-3,札幌市北区新琴似7条17丁目4-3,,,,,3259,,,,9307854,9307854,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250722182400020,1,3,001,000003,202507,,,売掛金,売掛金,(株)ジェイウッド KUNIMOKU HOUSE事業部,(株)ジェイウッド KUNIMOKU HOUSE事業部,札幌市豊平区豊平2条11丁目1-24,札幌市豊平区豊平2条11丁目1-24,,,,,3281,,,,9144368,9144368,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250722182400020,1,4,001,000003,202507,,,売掛金,売掛金,(有)三邦工務店,(有)三邦工務店,江別市緑ヶ丘9-19,江別市緑ヶ丘9-19,,,,,3118,,,,8722298,8722298,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250722182400020,1,5,001,000003,202507,,,売掛金,売掛金,(株)リヨ・デ・ホーム,(株)リヨ・デ・ホーム,札幌市白石区北郷3条9丁目1-26,札幌市白石区北郷3条9丁目1-26,,,,,3122,,,,6230473,6230473,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250722182400020,1,6,001,000003,202507,,,売掛金,売掛金,(株)クワザワ,(株)クワザワ,札幌市白石区中央2条7丁目1-1,札幌市白石区中央2条7丁目1-1,,,,,3123,,,,4916010,4916010,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250722182400020,1,7,001,000003,202507,,,売掛金,売掛金,北海広葉木材(株),北海広葉木材(株),札幌市白石区東札幌3条1丁目2-22,札幌市白石区東札幌3条1丁目2-22,,,,,3139,,,,4902938,4902938,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250722182400020,1,8,001,000003,202507,,,売掛金,売掛金,丸惣ウッド(有),丸惣ウッド(有),札幌市東区北36条東7丁目1-7,札幌市東区北36条東7丁目1-7,,,,,3130,,,,3599071,3599071,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250722182400020,1,9,001,000003,202507,,,売掛金,売掛金,(有)近藤産業,(有)近藤産業,札幌市西区西野1条6丁目4-22,札幌市西区西野1条6丁目4-22,,,,,3131,,,,3337170,3337170,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250722182400020,1,10,001,000003,202507,,,売掛金,売掛金,大鎮 キムラ建設(株),大鎮 キムラ建設(株),苫小牧市日吉町1丁目4-6,苫小牧市日吉町1丁目4-6,,,,,3282,,,,3221219,3221219,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250722182400020,1,11,001,000003,202507,,,売掛金,売掛金,(株)ナガワ,(株)ナガワ,札幌市東区東雁来3条1丁目1-12,札幌市東区東雁来3条1丁目1-12,,,,,3125,,,,3071235,3071235,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250722182400020,1,12,001,000003,202507,,,売掛金,売掛金,(株)ミツヤ,(株)ミツヤ,札幌市白石区北郷2条4丁目6-27,札幌市白石区北郷2条4丁目6-27,,,,,3124,,,,2856480,2856480,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
20250722182400020,1,13,001,000003,202507,,,売掛金,売掛金,(有)ヤマト,(有)ヤマト,札幌市白石区東米里2053-40,札幌市白石区東米里2053-40,,,,,3132,,,,2849299,2849299,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
20250722182400020,1,14,001,000003,202507,,,売掛金,売掛金,(株)ホーマサトウ,(株)ホーマサトウ,札幌市白石区菊水7条4丁目1-17,札幌市白石区菊水7条4丁目1-17,,,,,3137,,,,2693038,2693038,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
20250722182400020,1,15,001,000003,202507,,,売掛金,売掛金,岩倉建材(株),岩倉建材(株),札幌市豊平区豊平6条8丁目1-11,札幌市豊平区豊平6条8丁目1-11,,,,,3133,,,,2265846,2265846,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
20250722182400020,1,16,001,000003,202507,,,売掛金,売掛金,(株)マツウラ,(株)マツウラ,札幌市白石区菊水9条4丁目3-22,札幌市白石区菊水9条4丁目3-22,,,,,3150,,,,2193935,2193935,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,16,,,testuser
20250722182400020,1,17,001,000003,202507,,,売掛金,売掛金,(株)リノア,(株)リノア,札幌市清田区真栄4条3丁目10-25,札幌市清田区真栄4条3丁目10-25,,,,,3158,,,,2151270,2151270,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,17,,,testuser
20250722182400020,1,18,001,000003,202507,,,売掛金,売掛金,物林(株),物林(株),札幌市中央区北3条西2丁目10-2,札幌市中央区北3条西2丁目10-2,,,,,3283,,,,2106288,2106288,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,18,,,testuser
20250722182400020,1,19,001,000003,202507,,,売掛金,売掛金,(株)ウッディークラフト,(株)ウッディークラフト,釧路郡釧路町曙1丁目2-10,釧路郡釧路町曙1丁目2-10,,,,,3152,,,,2096369,2096369,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,19,,,testuser
20250722182400020,1,20,001,000003,202507,,,売掛金,売掛金,(株)札幌山水,(株)札幌山水,札幌市西区八軒9条西5丁目2-12,札幌市西区八軒9条西5丁目2-12,,,,,3136,,,,1976217,1976217,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,20,,,testuser
