"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","","","2777728",""
"〃","(株)タケウチ","熊本市北区大窪4-4-23","1929385",""
"〃","(株)徳丸","熊本県人吉市願成寺町423","685011",""
"〃","(有)大英","熊本県天草市東町105番","528046",""
"〃","大津アルミ工業","熊本県菊陽郡大津町杉水矢鉾3056-1","327127",""
"〃","その他一括","","11043145",""
"計","","","17290442",""
"未収入金","日本梱包運輸倉庫(株)","菊池郡菊陽町原水字南下原1373-1","2344031",""
"〃","熊本東税務署","熊本市東区東町3丁月283","2052800","消費税還付"
"〃","(株)オラロア","","1341960",""
"〃","","","134000",""
"〃","","","13000",""
"計","","","5885791",""
"合計","","","",""
