"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)マイム・コーポレーション","台東区東上野3-30-1東上野ビル","9028609",""
"売掛金","アチーブメント(株)","江東区有明3-7-18-19F","8635242",""
"売掛金","山下印刷紙器(株)東京","千代田区神田須田町2-2-2神田須田町ビル2F","6727929",""
"売掛金","ジェイワークス(株)","渋谷区東3-9-19ポーラ恵比寿ビル4F","6706040",""
"売掛金","(株)フクイ","台東区柳橋1-5-5石川ビル","5327769",""
"売掛金","東都紙器工業(株)","墨田区菊川3-3-18","2684649",""
"売掛金","(株)エフシー","江東区亀戸1-16-8鯨岡第一ビル5F","2419890",""
"売掛金","(株)協同制作","中央区入船2-5-7","1956713",""
"売掛金","(株)キヤッチアップ","新宿区西新宿7-22-37-407","1101562",""
"売掛金","(株)ジーエー","長野県松本市島立1043","1011472",""
"売掛金","トーイン(株)","江東区亀戸1-4-2","944474",""
"売掛金","(株)ジェイヴィコミュニケーションズ","中央区銀座7-15-5共同ビル3F","914100",""
"売掛金","東京ビジネス(株)","墨田区江東橋5-16-12","837870",""
"売掛金","(株)ダイナワークス","千代田区神田和泉町2-27美笠ビルIF","763317",""
"売掛金","(株)ファイナルコード","墨田区向島","721600",""
"売掛金","(有)プリティックウイード","墨田区堤通1-10-21","718773",""
"売掛金","(株)ビー・アイ・ディー","台東区松が谷3-1-12-401","643156",""
"売掛金","(株)麻田(COCOSAB)","富山県高岡市池田158","590260",""
"売掛金","(株)日光プロセス","墨田区菊川2-23-12","580107",""
"売掛金","三浦印刷(株)","墨田区千歳2-3-9","501270",""
"売掛金","その他44件","","5898786",""
"小計","","","58713588",""
"未収入金","職業安定局","","1052730","雇用調整助成金2・3月分"
"小計","","","1052730",""
"計","","","59766318",""
