"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)ハマ","東京都台東区小島2-7-11","49088332",""
"同上","(株)美材屋バンブー","宮崎県宮崎市柳丸町234-2","10278767",""
"同上","(株)オゼキヤ","愛知県名古屋市昭和区村雲町1-25","9664637",""
"同上","(株)Sailou","北海道札幌市部西区西町北2-3-6","3431593",""
"同上","(有)ヴィコス","熊本県菊池郡菊陽町馬場楠406-10","2936790",""
"同上","(有)須藤商店","群馬県前橋市表町2-14-4","2547384",""
"同上","","","1738446",""
"同上","BJネスレ四国","愛媛県松山市道後湯月町2-9","1696545",""
"同上","ビューティーMAKI","","648989",""
"同上","マリヤ美容院","名古屋市千種区覚王山通9-16","568594",""
"同上","その他41件","","4312357",""
"計","","","86912434",""
"未収人金","(株)オゼキヤ","愛知県名古屋市昭和区村雲町1-25","174900",""
"同上","(株)ハマ","東京都台東区小島2-7-11","236610",""
"同上","日本弱酸性美容協会","","117800","講師料(鹿児島、中部、大阪支部)"
"同上","BJネスレ四国","愛媛県松山市道後湯月町2-9","48400",""
"同上","ヘアメイクなみ","","2090",""
"計","","","573780",""
"計","","","87486214",""
