"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","東京海上日動火災保険(株)","東京都千代田区丸の内1-2-1","959645",""
"〃","ソシム(株)","東京都千代田区猿楽町1-5-15猿楽町SSビル","856612",""
"〃","大志印刷(株)","東京都新宿区早稲田鶴巻町110","773365",""
"〃","(株)HOKUTO","豊島区上池袋2-40-12-502","772035",""
"〃","(株)ルック","東京都文京区音羽1-10-4池田ビル2F","735567",""
"〃","(株)環境新聞社","東京都新宿区四谷3-1-3","703472",""
"〃","(株)横田印刷","埼玉県上尾市領家丸山115-12","695812",""
"〃","(有)マザープロダクションズ","東京都目黒区大橋2-4-8","637111",""
"〃","(株)雄進印刷","東京都文京区関口1-24-8東京江戸川橋ビル6階","586208",""
"〃","(株)左右社","東京都渋谷区千駄ヶ谷3丁目55-12ヴィラパルテノンB1","515075",""
"〃","(株)トーヨー社","東京都中野区南台3-44-3","488961",""
"〃","その他","","31805926",""
"合計","","","212559962",""
"未収入金","(株)スタディカンパニー","家賃未収","600000",""
"〃","","","40000",""
"合計","","","640000",""
"計","","","213199962",""
