"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","NTN桑名製作所","桑名市大字東方字土島2454","22526708",""
"〃","NTN長野製作所","長野県上伊那郡箕輪町大字箕輪14017-11","13749538",""
"〃","NTN三重製作所","桑名市多度町御衣野3601番地25","21533006",""
"〃","NTN能登製作所","石川県羽咋郡志賀町若葉台38","1520040",""
"〃","NTN宝達志水製作所","石川県羽咋郡宝達志水町二口ほ1-1","1319960",""
"〃","アイシンAW(株)","安城市藤井町高根10","66951343",""
"〃","山陽特殊製鋼(株)","姫路市飾磨区中島3007","1115748",""
"〃","アサヒフォージ(株)","岐阜県可児郡御嵩町上恵土956","736369",""
"〃","森寅鋼業(株)","大阪府高石市高砂3丁目54番地","42907",""
"〃","森安鉄工(株)","桑名市安永町1836-1","193529",""
"〃","サハシ特殊鋼(株)","名古屋市港区油町1の33","772",""
"〃","東海精工(株)","三重郡菰野町田光3251","184884",""
"計","","","129874804",""
"電子記録債権","森寅鋼業(株)","大阪府高石市高砂3丁目54番地","289974",""
"計","","","289974",""
