"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)かにや","狭山市柏原337-13","666600",""
"〃","(株)立川紙業","立川市錦町4-5-26TP錦ビル","654500",""
"〃","(株)PIERREMARCOLINIJAPAN","渋谷区千駄ヶ谷5-27-5リンクスクエア新宿15階","585491",""
"〃","(株)舟和","台東区駒形1-9-5","582285",""
"〃","(有)三浦印刷所","港区芝2-30-7-2F","544500",""
"〃","飯能信用金庫","飯能市栄町24-9","528000",""
"〃","(株)暁印刷","文京区関口1-44-4宗屋関ロビル7F","493350",""
"〃","(株)メイセブン","千葉県船橋市飯山満町2-502-27","360525",""
"〃","(株)須田友商店","中央区東日本橋3-7-2","318492",""
"〃","浅岡紙業(株)","神奈川県高座郡寒川町倉見928-2","313500",""
"〃","(株)タナカ","神奈川県横浜市金沢区福浦2-1-14","304920",""
"〃","オリカ産業(株)","大阪府大阪市北区豊橋4-9-17","277904",""
"〃","(株)日本パッケ","八千代市勝田台1-42-9","276331",""
"〃","中川印刷(株)","台東区柳橋1-1-15-2F","273240",""
"〃","(株)埼玉種畜牧場","日高市下大谷沢546","248600",""
"〃","(株)ライムストーン","品川区西五反田2-24-7-708","230010",""
"〃","(株)海老屋総本舖","墨田区吾妻橋1-15-5","228536",""
"〃","大洋印刷(株)","大田区昭和島1-6-31","227700",""
"〃","(株)花園饅頭","新宿区新宿5-16-15","220825",""
"〃","(株)大江戸","足立区扇2丁目8-5","219120",""
"〃","JKLPRINTINGKLLアモイ","中国福建省廈門市同安工業集中区思明区188-189号","33887734",""
"〃","その他14件","","1204021",""
"","","売掛金計","82569049",""
"未収入金","","","2310000","雇用調整助成金R4.4月分"
"","","未収入金計","2310000",""
"計","","","84879049",""
