"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","東和護謨化工(株)","安城市和泉町庄司作8-21","1794191",""
"","(株)金星工業","額田郡幸田町大字久保田宇釜谷8","12519176",""
"","(株)オダ","名古屋市熱田区伝馬2-6-4","5902554",""
"","(株)愛洋産業","名古屋市北区大杉3-16-14","1396410",""
"","三光産業(株)","名古屋市緑区有松町桶狭間郷前21-1","8283667",""
"","(株)槌屋","名古屋市中区上前津2-9-29","138276",""
"","槌屋ヤック(株)","岡崎市日名西町3","52800",""
"","(株)祥起","刈谷市小垣町江町本郷下52-4","101750",""
"","(株)セルコ","岡崎市井田西町7-11","10247579",""
"","矢作産業(株)","額田郡幸田町大字阿原字北野地1","745727",""
"","(株)中京ゴム","名古屋市熱田区六番2-10-24","3520",""
"","(株)山崎化成","安城市和泉町北大木7-8","349712",""
"","(株)革茶屋","","39444",""
"","","","256200",""
"","","","68013640",""
"","","","9956000",""
"計","","","119800646",""
"計","","","",""
