"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","株式会社ケアリングジャパン","静岡県静岡市駿河区国吉田2-5-67","851378",""
"売掛金","日本シャクリー株式会社","東京都新宿区西新宿2-6-1新宿住友ビル21","818400",""
"売掛金","アサヌマコーポレーション株式会社","神奈川県相模原市緑区西橋本1-17-89","767250",""
"売掛金","野々川物産株式会社","愛知県名古屋市中区丸の内3-18-15メナードビル","748000",""
"売掛金","セーレン株式会社","福井県福井市毛矢1-10-1","675675",""
"売掛金","株式会社コージー本舗","東京都台東区松ケ谷2-26-1","663300",""
"売掛金","西川レベックス株式会社","栃木県宇都宮市平出工業団地40-3","660000",""
"売掛金","20neo通信販売","東京都渋谷区道玄坂1-14-6ヒューマックス渋谷ビル7F","635035",""
"売掛金","JーNET株式会社","広島県広島市西区商工センター1-3-22","537451",""
"売掛金","粧美堂株式会社","大阪府大阪市北区西天満6-4-18","535550",""
"売掛金","熊野筆事業協同組合","広島県安芸郡熊野町中溝3-13-19","502854",""
"売掛金","その他45件","","12540947",""
"売掛金計","","","1725047451",""
