"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","伊藤ハム(株)","東京都目黒区三田1-7-13","70073959","牛代"
"〃","(株)フードサービスもとぶ","本部町字大嘉陽472","10318661","牛代"
"〃","(株)ジェイシーシー","糸満市西崎4-16-16","3720815","商品代"
"〃","(有)南農場","南大東村南194","2207205","堆肥代"
"〃","中部緑化土木(株)","中頭郡北谷町上勢頭792","1161600","堆肥代"
"〃","(有)琉球園材","沖縄市比屋根1829番地","1039500","堆肥代"
"〃","(有)大豊建産","名護市大北4丁目25-9","941600","基盤材代"
"〃","(有)沖縄化製工業","南城市大里大城1927番地","577498","牛代"
"〃","その他","","2661271",""
"小計","","","92702109",""
"未収入金","(株)フードサービスもとぶ","本部町字大嘉陽472","22000000","ロイヤリティー"
"〃","JAおきなわ(各セリ市場)","那覇市壷川2-9-1","4875300","助成金"
"〃","(一財)沖縄県配合飼料価格安定基金協会","島尻郡南風原町字本部453-3","4455000","補填金"
"〃","(株)沖縄県畜産振興公社","那覇市古波蔵1丁目24-27","4000000","奨励金"
"〃","(株)沖縄県畜産振興公社","那覇市古波蔵1丁目24-27","1815324","マル緊補填金"
"〃","農業生産法人(株)もとぶアグリ","本部町字大嘉陽472","1522227","預託料他"
"〃","泊縄県家畜改良協会","島尻郡八重瀬町字外間106-2","1290000","奨励金"
"〃","沖縄県流通加工推進課","那覇市泉崎1丁目2-2","1125726","補助金"
"〃","泊縄県農業共済組合","名護市宇茂佐の森5-2-7","897628","共済金"
"〃","本部町役場","本部町字東5","705000","助成金"
"〃","その他諸口","","258878",""
"小計","","","42945083",""
"長期滞留債権","その他諸口","","10118488",""
"小計","","","10118488",""
"計","","","145765680",""
