"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"未収入金","(株)エフレジ","大阪府大阪市北区大深町4-20","2489300",""
"","(株)スカイアイズコンサルティング","東京都渋谷区代々木3-1-11","3120462",""
"","(株)ジェーシービー","東京都三鷹市下連雀7-5-14","606760",""
"","(株)リクルート","東京都千代田区丸の内1-9-2","1368101",""
"","(株)西武リアルティソリューションズ","埼玉県所沢市くすのき台1-11-1","2216256",""
"","備後府中年金事務所","広島県府中市府中町736-2","2730238","社会保険料重複引落し"
"","その他8件","","1724107",""
"未収入金計","","","14255224",""
"立替金","従業員立替金","","86820","定期代"
"","その他2件","","57903",""
"立替金計","","","144723",""
"保険積立金","メットライフ生命保険(株)","東京都墨田区大平4-1-3","24804743",""
"","オリックス生命保険(株)","東京都立川市曙町2-22-20","5345889",""
"","ジブラルタ生命保険(株)","東京都千代田区永田町2-13-10","836456",""
"保険積立金計","","","30987088",""
"計","","","",""
