"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金東京本社","公益財団法人河野臨牀医学研究所","東京都品川区北品川1-28-15","785576",""
"〃","(株)ダイオーズジャパン製造チーム","埼玉県川越市府川1111","784507",""
"〃","(株)たまプラーザ東急百貨店","横浜市青葉区美しが丘1-7・B1F","768666",""
"〃","(株)ヤマヤス","東京都墨田区菊川3-15-17","752433",""
"〃","(株)JTB商事首都圏第二","東京都中野区本町2-46-1中野坂上サンブライトツイン12F","738199",""
"〃","(有)アデント","東京都新宿区南榎町68-19","652630",""
"〃","東京ドーム","東京都文京区後楽1-3-61","650100",""
"〃","日本物産(株)DLグルーブ営","東京都中央区明石町3-2明石町ビル4F","633600",""
"〃","(株)JTB商事首都圏第三","東京都中野区本町2-46-1中野坂上サンブライトツイン12B","632412",""
"〃","東武ビルマネジメント(株)","東京都墨田区押上2-12-7セトル中之郷1階","626994",""
"〃","(株)くらしのセゾン","東京都豊島区東池袋2-60-3・6F","625833",""
"〃","山本紙業(株)","東京都国分寺市東元町1-4-14","621500",""
"〃","静岡銀行支店サポート","静岡県静岡市清水区草薙2-1","618860",""
"〃","トヨタモビリティ東京","東京都港区芝浦4-8-3","600091",""
"〃","新潟伊勢丹業務センター","新潟県新潟市中央区八千代1-6-1","585200",""
"〃","東京ブラザサービス(株)(トイレット)","東京都中央区八重洲2-1八重洲地下街中2号","579524",""
"〃","北洋印刷","静岡県富士宮市外神東町84-2","571217",""
"〃","グランデュオ蒲田","東京都大田区西蒲田7-68-1","541085",""
"〃","東急渋谷ヒカリエ","東京都渋谷区渋谷2-21-1","537009",""
"〃","(株)横浜リテラ","神奈川県横浜市戸塚区上矢部町1965-4","526900",""
"〃","松菱製紙(株)","静岡県富士市久沢145","522093",""
"〃","(株)伊勢丹浦和店","埼玉県さいたま市浦和区高砂1-15-1","521348",""
"〃","ワルツ所沢","埼玉県所沢市日吉町12-1ワルツビル7階","508244",""
"〃","ザラ・ジャパン","東京都渋谷区恵比寿西1-10-11","506506",""
