"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)TBK","大和市つきみ野1-16-11","6829505",""
"売掛金","大塚工機","横浜市港北区樽町3-7-77","10877755",""
"売掛金","ニッパツフレックヌ","長野県伊那市大字西箕輪字北原","1097870",""
"売掛金","ニッパツ・メイク","長野県駒ヶ根市赤穂15-514","119317",""
"売掛金","斉藤プレス工業","群馬県高崎市矢島町下沖160","201432",""
"売掛金","武者工業","江東区大島6-20-4","1296570",""
"売掛金","関東工業","平塚市新町1-24","1387705",""
"売掛金","旦鉄物産メカニカル鋼管販売","","281805",""
"売掛金","加藤螺子製作所","","604712",""
"売掛金","メタルワン鉄鋼製品販売","","64882",""
"売掛金","岡田製作所","","32817",""
"売掛金","(株)河坂製作所","","466362",""
"計","","","23260732",""
