"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)日計製作所","大阪市淀川区十三本町3-6-3","2713700",""
"売掛金","(株)服部","神戸市灘区深田町2-5-9","4669316",""
"売掛金","ハリマサイエンス(株)","兵庫県姫路市勝原区大谷402-3","1095248",""
"売掛金","不二化学薬品(株)","大阪市北区東天満2-6-11","10728261",""
"売掛金","宮本理研工業(株)","大阪市旭区高殿2-2-21","1037759",""
"売掛金","瑞穂器械工業(株)","大阪市北区天満1-5-20","1175819",""
"売掛金","安田産業(株)","大阪市北区天神橋1-5-20","1245157",""
"売掛金","(株)ジェイサイエンス関西","吹田市垂水町3-21-24","1054067",""
"売掛金","(株)山下製作所","大阪市北区本庄西2-11-6","1044926",""
"売掛金","山中化学(株)","大阪市北区天満4-10-17","1327821",""
"売掛金","(株)ヤマト","大阪府茨木市大池13-1-365","3110427",""
"売掛金","その他100万円未満","","51761493",""
"合計","","","194976458",""
