"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","日本ケミコン(株)","東京都品川区大崎56-6-4","8745000",""
"同上","太陽化学工業(株)","岐阜県加茂郡富加町加治田1765-1","2167000",""
"同上","協同ゴム工販(株)","静岡県富士宮市内房4934-2","88000",""
"同上","(株)シンセイテクノ","埼玉県所沢市松郷138-5","2252800",""
"同上","共和工業(株)","栃木県佐野市黒袴町190-1","5918000",""
"同上","住友電装(株)","三重県鈴鹿市三日市町字中の池1820","60500",""
"同上","ミヤコ自動車工業(株)","東京都港区西新橋2-13-6","4697000",""
"同上","トーホーポリマー(株)","東京都千代田区神田小川町3-28-7","99000",""
"同上","(株)丸友ゴム製作所","埼玉県さいたま市岩槻区大谷299-1","16500",""
"同上","(株)ルーセント","千葉県柏市十余二348番地","319000",""
"同上","永柳工業(株)","東京都墨田区東向島2-11-17","671000",""
"同上","(株)大協精工","栃木県佐野市下羽田町2017","1428900",""
"計","","","26462700",""
"未収入金","損害保険ジャパン(株)","新宿区西新宿1-26-1","799179","牧野社製V56i保険金請求"
"合計","","","27261879",""
