"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","高松建設(株)","東京都千代田区神田美土台町1番地ダイヤルイン","14385250",""
"〃","","","5823000",""
"〃","","","2530000",""
"〃","","","947100",""
"〃","(株)織戸組","","836000",""
"〃","キクチ興業(株)","","277200",""
"〃","(株)テクノサイエンスシステムズ","川崎市高津区子母口398番","660660",""
"〃","(株)八木工務店","川崎市高津区久末2065番地6","3465661",""
"〃","(株)ケイエスピー","","198000",""
"〃","三和建設工業(株)","東京都足立区東和2丁目13番15号","6270000",""
"〃","橋本塗装","","1208520",""
"〃","北山ハウス産業(株)","神奈川県川崎市高津区二子5-18-1","4125000",""
"〃","その他","","4259900",""
"計","","","44986291",""
"未収入金","川崎北","","2229600",""
"〃","東京電力","","125821",""
"〃","その他","","33216",""
"計","","","2388637",""
"計","","","47374928",""
