"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","丸山組(株)","和歌山県和歌山市湊","11628661",""
"〃","(株)小池組","和歌山県和歌山市六番丁","5045755",""
"〃","(有)永晃建設工業","和歌山県和歌山市磯の浦","2950112",""
"〃","(有)干旦コンクリート工業","和歌山県和歌山市祢宜","2456101",""
"〃","岡田機工(株)","和歌山県和歌山市網屋町","2253900",""
"〃","大弘建材(株)","和歌山県和歌山市吹上3丁目","2058177",""
"〃","岡野エンジニアリング(株)","和歌山県和歌山市磯の浦","1659295",""
"〃","(株)奥谷商会","和歌山県和歌山市岩橋","1608835",""
"〃","(株)竹下組","〃","1215133",""
"〃","(株)ケイズ","和歌山県有田郡有田川町大字小島","816200",""
"〃","良誠工業(株)","和歌山県和歌山市松江北5丁目","796640",""
"〃","(有)西尾組","和歌山県和歌山市島崎町","764698",""
"〃","(株)三愛基礎工業","和歌山県和歌山市大谷","509982",""
"〃","その他","","2885844",""
"計","","","36649333",""
