"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金東京本社","日本大学病院","東京都千代田区神田駿河台1-6","504346",""
"〃","その他","","42400066",""
"計","","","194172609",""
"売掛金大阪支社","JR西日本商事(株)資材","兵庫県尼崎市潮江1-1-60","20873550",""
"〃","(株)阪和","大阪府堺市中区毛穴町140-1","8481104",""
"〃","イオンディライト(株)姫路支店","兵庫県姫路市北条口2-7","7930102",""
"〃","阪急阪神クリーンサービス(株)","大阪府大阪市北区梅田1-12-39","7781966",""
"〃","リフトバンクコマーズ&サービス(株)","東京都港区六本木1-4-5","4678047",""
"〃","阪急電鉄(株)(業務用)","大阪府大阪市北区芝田1-16-1","4198095",""
"〃","(株)サンクリエイト","大阪府堺市北区長曽根町1581-1","4061524",""
"〃","(株)大丸松坂屋百貨","東京都江東区木場2-18-11","4039880",""
"〃","ザ・パック(株)","大阪府大阪市東成区東小橋2-9-9","2962066",""
"〃","ジェイアール西日本商事(株)","兵庫県尼崎市潮江1-1-60尼崎駅西NKビル4F","2551484",""
"〃","京都イソベ(株)20","京都府京都市西京区山田庄田町3-20","2055797",""
"〃","ミディ総合管理(株)","大阪市阿倍野区阿倍野筋2-1-37","1999641",""
"〃","(株)パン・パシフィック・インターナショナルホールディング","東京都江戸川区北葛西4-14-1","1965260",""
"〃","(有)玉岡商店","京都府京都市壬生相合町58-7","1518934",""
"〃","ピアサービス(株)","兵庫県明石市松の内1-1-26","1418815",""
"〃","大阪病院","大阪府大阪市福島区福島4-2-78","1366665",""
"〃","サラヤ(株)購買部","大阪府大阪市東住吉区湯里2-2-8","1177359",""
"〃","レック(株)","大阪市福島区玉川3-2-10","1115829",""
"〃","(株)そごう・西武","東京都千代田区P二番町5-25二番町センタービル","1100075",""
"〃","住生物産(株)","大阪府大阪市西区九条南1-2-20","1015953",""
