"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"完成工事未収入金","(有)ワールドクリエイトグループ","広島市安佐南区安東1-3-13","184800",""
"完成工事未収入金","(株)藤吉建設","広島市南区西旭町14-25","120800",""
"完成工事未収入金","広島県","広島市中区基町10-52","494733988",""
"完成工事未収入金","道の駅湖畔の里福富","東広島市福富町久芳1506","25333000",""
"完成工事未収入金","","","17020000",""
"完成工事未収入金","JA全農広島県本部","広島市安佐南区大町東2丁目14-12","8636000",""
"完成工事未収入金","オートリブ(株)","東広島市志和町七条椛坂31","7128000",""
"完成工事未収入金","プライムデイリーフーズ(株)","東広島市志和町冠2516-2","5819000",""
"完成工事未収入金","社会福祉法人成寿会","呉市広町字白石免田13010","5632000",""
"完成工事未収入金","その他(リース)","","21757835",""
"完成工事未収入金","その他(警備)","","1539120",""
"完成工事未収入金","その他(建設・リフォーム)","","30457359",""
"計","","","679266547",""
"未収入金","セラフィックビル管理料","","10500000",""
"合計","","","",""
