"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"未収入金","","","62507","リハ)こども・母子父子・重度心身"
"〃","","","10894906","リハ)沖縄労働局"
"〃","","","1647884","リハ)労災保険"
"〃","","","209332","リハ)公務災害補償"
"〃","","","2222330","リハ)沖縄精神障害者特例"
"〃","","","50490","リハ)那覇市重度心身障害"
"〃","","","156620","リハ)タピック沖縄(株)"
"〃","","","162980","保護者負担(保育園)"
"〃","","","203221","リハ)その他"
"〃","","","7609722","亀)入所"
"〃","","","68786","亀)短期"
"〃","","","5531","スポ)外来窓口収入"
"〃","","","365408","スポ)通所窓口収入"
"〃","","","71940","スポ)JCB窓口収入"
"〃","","","90415","スポ)UC窓口収入"
"〃","","","2750","スポ)精神障害者特別措置法"
"〃","","","39600","スポ)意見書"
"〃","","","21450","スポ)特定健診"
"〃","","","96000","スポ)フィットネス"
"〃","","","19300","スポ)その他"
"〃","","","9972739","L泡)賃料"
"〃","","","9370","L泡)コイン収入"
"〃","","","1124272","L泡)デイサービス"
"〃","","","232351","L泡)ヘルパー"
"〃","","","284629","L泡)訪問看護"
"〃","","","24202","L泡)その他"
"計","","","",""
