"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","MMコーポレーション請求用","東京都文京区西片1-15-19","4443912",""
"売掛金","*MGCエージレ","福島県白河市富地箭内小屋1-8","862400",""
"売掛金","エコラボ(株)オペレーションズ","千葉県野田市尾崎2398-21サンインキ本社","838400",""
"売掛金","福岡理研工業(株)","福岡県北九州市八幡東区前田3-8","825000",""
"売掛金","NX商事(株)北九州←日通商事","福岡県北九州市小倉北区西港町15-6","824780",""
"売掛金","","","3923040",""
"売掛金","豊前医化(株)","山梨県中央市乙黒107-6","2431000",""
"売掛金","北里メディカルサービス請求","東京都港区白金5-9-1","2210580",""
"売掛金","*(株)アベ科学前振込","千葉県千葉市若葉区みつわ台1-2","2138950",""
"売掛金","(株)ホンダ請求用","神奈川県川崎市川崎区池田1-13-8","2189678",""
"売掛金","(株)すすむ器械店","福島県いわき市内郷御厩町前田12","1820742",""
"売掛金","和研薬(株)請求用","京都府京都市左京区一乗寺西水干町","1811898",""
"売掛金","*田中貴金属工業(株)","神奈川県平塚市長瀞2-1湘南工場","1753290",""
"売掛金","中山商事(株)請求用","茨城県日立相賀町17-9","1612590",""
"売掛金","*(株)サガワ・サイエンス","岩手県盛岡市上田4-13-30","1608728",""
"売掛金","(株)バイタルネット請求用","宮城県名取市下余田鹿島10","1578852",""
"売掛金","佐々木器材(株)","東京都板橋区坂下3-28-8","1543872",""
"売掛金","*日本赤十字社近畿","大阪府茨木市彩都あさぎ7-5-17","1418780",""
"売掛金","三井倉庫エクスプレス(株)","東京都港区西新橋3-20-1","1363010",""
"売掛金","三菱倉庫(株)神戸支店","兵庫県神戸市中央区新港町6番2号","6410800",""
"売掛金","*日本赤十字社中四国","広島県広島市中区千田町2-5-5","1293842",""
"売掛金","広瀬化学薬品本社","兵庫県神戸市中央区港島中町2-2","1164664",""
"売掛金","カワニシライフサイエンス請求用","岡山県岡山市北区今1-3-9","1128919",""
"売掛金","(株)BIKEN","香川県観音寺市瀬戸町4-1-7","1102200",""
"売掛金","桜木理化学福岡本社","福岡県福岡市博多区千代4-4-","1084017",""
"売掛金","(株)江田商会請求用","神奈川県横浜市港北区新羽町28","886314",""
"計","","","",""
