"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金/廃棄物","","","3084449","甲佐"
"合計","","","75358859",""
"売掛金/AR","(株)JABA","東京都中央区日本橋1-2-2親和ビル7F","22896839",""
"売掛金/AR","(株)明星","熊本県菊池郡菊陽町大字津久礼2147-1","14808216","トラックテックホシヤマ"
"売掛金/AR","(株)ブロードリーク","東京都品川区東品川4-13-14","4945512",""
"売掛金/AR","(一社)自動車再資源化協力機構","東京都港区芝大門1丁目1番30号","3418799",""
"売掛金/AR","九州貿易(株)","大分県宇佐市大字今仁1208番地の5","2304249",""
"売掛金/AR","その他","","3902924",""
"合計","","","52276539",""
"未収入金","九州電力(株)他","福岡県福岡市中央区渡辺通2丁目1番82号他","6313912","売電代"
"未収入金","有価物回収協業組合石坂グループ","熊本県熊本市東区戸島町2874番地","6105000",""
"未収入金","(一社)龍星会","熊本県熊本市北区武蔵ケ丘9-5-76","2305694",""
"未収入金","大阪製鐵(株)","大阪府大阪市大正区南恩加島1丁目9番3号","1742263",""
"未収入金","その他","","5029538",""
"合計","","","21496407",""
"計","","","1006121061",""
