"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","バイオリサーチセンター","東京都千代田区岩本町1-7-1瀬木ビル2F","961933",""
"売掛金","バスタメディコ","東京都文京区本駒込5-5-9","58736573",""
"売掛金","旗の台病院","東京都品川区旗の台5-17-16","2134248",""
"売掛金","はなしま泌尿器科クリニック","","161975",""
"売掛金","濱野胃腸科外科医院","","113080",""
"売掛金","晴(白河整形外科)","東京都葛飾区四つ木1-47-12","556335",""
"売掛金","晴(たからまち整形外科)","東京都葛飾区四つ木1-47-12","323014",""
"売掛金","晴(はらまち高田整形外科)","東京都葛飾区四つ木1-47-12","3135000",""
"売掛金","晴(ほりきり整形外科)","","354752",""
"売掛金","晴(よつぎ整形外科内科)","東京都葛飾区四つ木1-47-12","1245755",""
"売掛金","ひかり会クリニカル病院","","24530",""
"売掛金","ひかり会パーク病院","","1584",""
"売掛金","ひでまる救急クリニック","東京都目黒区目黒1-4-11目黒NTビル1F・2F","673324",""
"売掛金","平塚胃腸クリニック","東京都豊島区西池袋3-28-1","1093826",""
"売掛金","平塚胃腸病院","東京都豊島区西池袋3-2-16","852888",""
"売掛金","ヒルクレスト","千葉県市原市五井5155番地","2348223",""
"売掛金","豊前医化(20万未満)","","17600",""
"売掛金","豊前医化(20万以上)","","0",""
"売掛金","船橋ゆ一かりクリニック","","83424",""
"売掛金","鳳永病院","","21637",""
"売掛金","ボーンコーポレーション","東京都足立区西新井本町5-7-16ホープビル302","93044054",""
"売掛金","ボンボヤージュイルクオーレ","","190764",""
"売掛金","マービー簡会","東京都足立区江北6-13-8","39848588",""
"売掛金","マイ形成外科スキンクリニック","千葉県智志野市秦の杜3-16-101F","670557",""
"売掛金","まこと小児神経クリニック","東京都新宿区西新宿4-7-1SIT西新宿ビル1F","548916",""
"売掛金","マテリクス","千葉県千葉市花見川区幕張本郷2丁目41番地5","783266",""
"計","","","",""
