"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","トーコー産業(株)","神奈川県横浜市神奈川区片倉1-28-44","1632290",""
"〃","冨士機材(株)","東京都千代田区一番町12","1281500",""
"〃","笛吹市役所","笛吹市石和町市部777","1276895",""
"〃","(株)雅工業","甲府市古上条町403-7","1267376",""
"〃","(株)日工建設","笛吹市御坂町上黒駒4929-1","1262129",""
"〃","(株)佐藤建設工業","山梨市小原西1274","1260710",""
"〃","ベルテクス(株)","東京都千代田区麹町5-7-2","1234442",""
"〃","(有)若杉工務所","笛吹市石和町川中島211","1117963",""
"〃","(有)グリーンタウンゴルフクラブ","神奈川県座間市栗原中央1-28-27","1108800",""
"〃","明友建設(株)","中巨摩郡昭和町上河東294","1100000",""
"〃","その他","","52013021",""
"計","","","211198124",""
