"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","松吉医科器械(株)","","164164",""
"売掛金","馬見塚デンタルクリニック","","235268",""
"売掛金","マリーゴールドクリニック","","8778",""
"売掛金","ミキ第二女子医大大通り店","","5221",""
"売掛金","ミキ薬局若松町","","3300",""
"売掛金","南池袋パークサイドクリニック","","98623",""
"売掛金","目白整形外科内科","東京都豊島区目白2-38-2","338041",""
"売掛金","森田整形外科","","21516",""
"売掛金","矢崎胃腸外科","神奈川県綾瀬市上土棚中1-1-16","505835",""
"売掛金","やさしい手","東京都目黒区大橋2-24-3中村ビル4F","599005",""
"売掛金","八千代循環器内科","","13938",""
"売掛金","谷津保健病院","千葉県習志野市谷津4-6-16","6050",""
"売掛金","やちよゆりのき形成外科","","255674",""
"売掛金","祐季会(白河整形外科)","","54780",""
"売掛金","ユダメディカルサービス","東京都文京区本郷3-11-5","513645",""
"売掛金","横浜権太坂中央クリニック","神奈川県横浜市保土ケ谷区権太坂3-8-16ロピア権太坂2F","726000",""
"売掛金","余丁町クリニック","","150007",""
"売掛金","ローソン埼玉医大(ウェルフェア)","","4004",""
"売掛金","ローソン埼玉医大総合医療センター","","26180",""
"売掛金","ローソン埼玉医大川越茶寮店","","30338",""
"売掛金","ローソン帝京大学病院店","","57369",""
"売掛金","ローソン東大龍岡門店","","11616",""
"売掛金","若松河田クリニック","","226135",""
"売掛金","わたなべ皮膚科","","95570",""
"売掛金","諸口・その他","","2017543",""
"売掛金","諸口・その他(10万円以下)","","290788",""
"計","","","",""
