"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)万代","東大阪市渋川町3-9-25","52423747",""
"売掛金","国分(株)近畿第一支社","大阪市北区菅原町2-6","5098689",""
"売掛金","加藤産業(株)南近畿","大阪市住之江区柴谷2-1-49","1606818",""
"売掛金","(株)クイック","","4547372",""
"売掛金","全農大阪事業所","大東市新田西町3-37","6819566",""
"売掛金","シャディ(株)","松原市阿保442-1","1775287",""
"売掛金","寺内(株)","大阪市中央区南久宝寺町1-9-13","1247625",""
"売掛金","(株)フライフイッシュ","大阪市西成区玉出中1-11-17","4372791",""
"売掛金","(株)日本アクセス","","7383009",""
"売掛金","(株)トライアルカンパニー","","2969304",""
"売掛金","(株)エース","","10474704",""
"売掛金","(株)松原","和歌山市吹上2-4-50","11345000",""
"売掛金","(株)ゼンショーホールディングス","東京都港区港南2-18-1","2094989",""
"売掛金","伊藤忠食品(株)","","1517263",""
"売掛金","(株)プラビダインターナショナル","","3312974",""
"売掛金","(株)ハートフレンド","","1145012",""
"売掛金","(株)共栄","和歌山県御坊市中央通2丁目","2259653",""
"売掛金","佐竹食品(株)","吹田市朝日町14-19","6337247",""
"売掛金","エンド商事(株)","","1410297",""
"売掛金","旭食品(株)","","1504229",""
"売掛金","加藤産業(株)北近畿","","7453384",""
"売掛金","(株)和興商会","","3501458",""
"売掛金","その他","","65685305",""
"(小計)","","","206285723",""
"合計","","","",""
