"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","スバル産業(株)","岡山市海岸通2-5-8","687456",""
"同上","(株)丸石商事","三次市南畑敷町467-4","648120",""
"同上","ぼうだ建築設計事務所","三次市上志和地町201-4","632357",""
"同上","(株)ハートフルハウス","広島市南区東雲本町2-1-7","601865",""
"同上","(株)三次クミアイ燃料","I三次市栗屋町2512-6","600105",""
"同上","(株)大之木ダイモ","呉市昭和町6-26","594550",""
"同上","(株)ワンス","広島市安佐北区落合南4-36-20","573183",""
"同上","積水ハウス(株)","山口市鋳銭司5000番地","572000",""
"同上","リファイン","三次市東酒屋町306-48","564546",""
"同上","ヒロハタ建設","庄原市板橋町1685","551430",""
"同上","黄桜酒造","京都市伏見区横大路下三栖梶原町53","539000",""
"同上","(有)ちはや工務店","三次市三良坂町三良坂989-14","523864",""
"同上","(株)丸タ商店","西宮市甲子園町5-5-17","515452",""
"同上","諸口","","37028446",""
"計","","","208112295",""
"未収入金","PayPay(株)","東京都千代田区紀尾井町1-3","1061632",""
"同上","(株)ジェーシービー他","東京都港区南青山5-1-22他","248981","クレジット"
"同上","諸口","","2000",""
"計","","","1312613",""
"合計","","","209424908",""
