"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金東京本社","イオンディライト(株)本社","東京都中央区明石町8-1聖路加タワー8F","17370280",""
"〃","大昭和紙工産業(株)家庭用品部","東京都中央区八重洲1-3-7-17F","12680253",""
"〃","(株)今村商事","千葉県千葉市稲毛区緑町1-6-5","8491553",""
"〃","(株)JR東日本商事","東京都渋谷区代々木2-2-2","6654031",""
"〃","(株)京急百貨店外商部","神奈川県横浜市港南区上大岡西1-6ー1","6228691",""
"〃","(株)西武百貨店","東京都豊島区南池袋1-16-15西部池袋ビル","5663654",""
"〃","日本物産(株)マーケット営業部","東京都中央区明石町3-2明石町ビル4F","4784882",""
"〃","東美商事(株)","東京都新宿区西新宿6-24-1西新宿三井ビルディング9F","4343252",""
"〃","(株)バン・バシフイック・インターナショナル","東京都江戸川区北葛西4-14-1","4041858",""
"〃","京成ビルサービス(株)","千葉県船橋市本町4-8-50","3906788",""
"〃","日大医学部付属板橋病院","東京都板橋区大谷口上町30番1号","3518880",""
"〃","(株)三越伊勢丹ビジネス・サボート","東京都新宿区新宿5-11-5・2F","3438582",""
"〃","マルイ","東京都中野区中野3-34-28・7F","3088930",""
"〃","(株)そごう横浜店","神奈川県横浜市西区高島2-18-1","3017169",""
"〃","イオンディライト(株)システムズ","東京都中央区明石町8-1聖路加タワー8F","2913613",""
"〃","(株)立山","埼玉県さいたま市緑区宮本1-7-33","2804923",""
"〃","サラヤ(株)購買部","大阪市東住吉区湯里2-2-8","2798400",""
"〃","国際協商(株)","東京都大田区羽田空港3-3-2ターミナル1・B1F","2649900",""
"〃","日本物産(株)商品プロダクツ事業部","東京都中央区明石町3-2","2585000",""
"〃","(株)そごう千葉店","千葉県千葉市中央区新町1000","1982673",""
"〃","大昭和紙工産業(株)","東京都中央区八重洲1-3-7","1766930",""
"〃","東急プロパティー(ライズ1)","東京都世田谷区用賀4-10-2田谷ビジネススクエア・ヒルズ13階","1667952",""
"〃","東急プロパティー(歌舞伎町)","〃","1508936",""
"〃","マタハリー(P店舖)","神奈川県川崎市幸区堀川町580-16・19F","1492730",""
