"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","開成工業(株)","綾歌郡宇多津町浜一番丁1番地","207228518",""
"売掛金","一橋堂貿易","仲多度郡まんのう町吉野下1129-6","34570800",""
"売掛金","(株)岩田商会","大阪府大阪市中央区平野町2-3-7","8365500",""
"売掛金","美浜(株)","大阪府大阪市北区中之島2-2-7","2150500",""
"売掛金","松山開成(株)","松山市森松町191-5","2444616",""
"売掛金","(株)SJW","三豊市詫間町詫間2112-167","2516800",""
"売掛金","グリーンプラン","宮城県登米市登米町寺池銀山101-1","2217600",""
"売掛金","シンライ社(株)","徳島市万代町4丁目28番地","4465824",""
"売掛金","(株)松岡工務店","高松市木太町4区2387-6","38255745",""
"売掛金","和光薬品(株)","東京都千代田区鍛冶屋町1丁目7-11","2109800",""
"売掛金","三星商事(株)盛岡","岩手県紫波郡矢巾町流通センター南3-8-1","6072000",""
"売掛金","コンドーテック(株)仙台","宮城県仙台市若林区卸町一丁目6-1","2230800",""
"売掛金","その他74件","","16746071",""
"計","","","329374574",""
