"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","横浜冷凍(株)","長崎県佐世保市相浦町2684","1823503",""
"売掛金","荒松商店","鳥取県西伯郡大山町御来屋159-10","1692900",""
"売掛金","(有)金子物流","長崎県島原市有明町大三東1369","1674200",""
"売掛金","(有)トランスポート小田","長崎県松浦市今福町東免1737-3","1666500",""
"売掛金","(有)岩陽通商","佐賀県鳥栖市西新町1422番地346","1326900",""
"売掛金","(株)カネマツ水産","松浦市調川町下免695","1186570",""
"売掛金","(有)日吉丸水産","高知県室戸市室戸岬町1889-1","1149500",""
"売掛金","(株)富士商工","長崎県佐世保市広田4丁目5-27","869000",""
"売掛金","長港トラック(有)","長崎市京泊3-3-1","868604",""
"売掛金","(有)松浦運送","佐世保市相浦町1563","859925",""
"売掛金","(株)一眞","福岡県鞍手郡小竹町大字勝野2895番地5","797500",""
"売掛金","日本遠洋旋網漁業協同","松浦市調川町下免695","719125",""
"売掛金","全日本ライン(株)","東京都千代田区岩本町3丁目11番6号PMO秋葉原8F","665500",""
"売掛金","(株)奈雅井","佐賀県伊万里市山代町久原2982","646800",""
"売掛金","(株)マルマサ水産","長崎県松浦市調川町下免695","506517",""
"売掛金","その他","","7159161",""
"計","","","247441206",""
"未収入金","大野興産(株)","佐世保市指方町570-1","68965053",""
"未収入金","エクスパンド事業協同組合","佐世保市指方町570-1","133573560",""
"未収入金","","","33837333",""
"未収入金","","","2889161",""
"未収入金","その他","","103400",""
"計","","","239368507",""
"合計","","","486809713",""
