"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","ランカハーネス","BLOCK‘B',,BIYAGAMA,E.P.Z.SRILANKA","503825496","LANKAHARNESS.CO"
"〃","ジョイソン・セイフティ・システムズ・ジャパン(株)","滋賀県愛知郡愛知川町愛知川658","147281262",""
"〃","共和産業(株)","豊田市衣ヶ原3-1","46428292",""
"〃","大和化成工業(株)","岡崎市保母町字上平地1番地","1726692",""
"〃","(株)青山製作所","丹羽郡大口町高橋1-8","6263037",""
"〃","クミ化成(株)","三重県鈴鹿市国府町石丸7755(株)日本陸曹17号倉庫内","804077",""
"〃","ジョイソン・セイフティ・システムズ・ジャパン(株)","滋賀県愛知郡愛知川町愛知川658","346489","試作課"
"〃","タカタ(株)","彦根市彦富町1542","3520880",""
"〃","その他","","3785493",""
"計","","","713981718",""
