"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","ユーサービス株式会社","大阪府大阪市西淀川区竹島4-1-28","11000017",""
"売掛金","株式会社レッドカーペット","神戸市灘区船寺通4丁目5番16号ウオクニ(株)内3F","6088079",""
"売掛金","有限会社ビックプラネット","熊本県熊本市錦ヶ丘23-5","1863969",""
"売掛金","株式会社フェニックス","鍵島市谷山港2-2-17","2095426",""
"売掛金","株式会社フジマック","熊本市東区江津3-7-31","1017209",""
"売掛金","株式会社川内厨房","薩摩川内市原田町18-21","1050633",""
"売掛金","株式会社総合人材センター","宮崎市旭1-6-17","1319073",""
"売掛金","株式会社エピック・キッチン・ズー","東京都港区南麻布1-24-4","715946",""
"売掛金","株式会社アイホー","宮崎市本郷北2488-13","828685",""
"売掛金","ユニオン化学(株)","東京都千代田区神田須田町2-2-5","830382",""
"売掛金","その他","","96766493",""
"計","","","123575912",""
"未収入金","居酒屋おはこ","熊本市中央区花畑町13-2","12100",""
"未収入金","大勝病院","鹿児島市真砂本町3-95","6480",""
"未収入金","","","17097",""
"未収入金","ホリプロ(株)","熊本市中央区下通1-11-15","10395",""
"未収入金","ぎょらん亭","直方市頓野3779-4","9559",""
"未収入金","その他","","6264197",""
"計","","","6319828",""
"合計","","","129895740",""
