"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","日鉄テックスエンジ(株)","東京都千代田区丸の内2-5-2","10066155",""
"","(株)ソフトエナジーコントロ","","1958000",""
"","(株)システムエナジーソリュ","","1394800",""
"","(有)ソフトロックス","","1232000",""
"","(株)豊通マシナリー","","549670",""
"","その他9件","","1264384",""
"売掛金計","","","16465009",""
"電子記録債権","日鉄テックスエンジ(株)","東京都千代田区丸の内2-5-2","188485000",""
"","(株)東陽","愛知県刈谷市中山町5-10","16813443",""
"","(株)南陽","","16288690",""
"","(株)井高トレーディングス","","15892074",""
"","ユー・エム・シー・エレク","","3278001",""
"","北九州興産(株)","","2503600",""
"","(株)豊通テック","","1195700",""
"","","","961400",""
"","その他2件","","847000",""
"電子記録債権計","","","246264908",""
"未収入金","確定拠出年金加入者掛金返","","4000",""
"","利子補給","","494005",""
"未収入金計","","","498005",""
"計","","","",""
