"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","サンエックス(株)","東京都千代田区神田多町2-4","20884003",""
"〃","クツワ(株)","東大阪市長田中3-6-40","1501234",""
"〃","Funbox","東京都港区芝2-1-28芝アネックスビル7階","1035650",""
"〃","イーアドバンス","","568095",""
"〃","ベネリック(株)","東京都港区青山6-11-1","1805327",""
"〃","(株)トランス","東京都渋谷区渋谷3丁目28-13","1399338",""
"〃","大西賢製販(株)","大阪市西区京町堀3-3-10","1116937",""
"〃","グレイ・パーカーサービス","","3256220",""
"〃","カミオジャパン","大阪市中央区南久宝寺町2丁目2番9号","7887889",""
"〃","クラックス","大阪市中央区南久宝寺2-2-9","3680001",""
"〃","A3","","536910",""
"〃","松浦産業","","1102338",""
"〃","原貿易","","1077069",""
"〃","(株)斉田化成工業所","東大阪市新家西町3-19","517963",""
"〃","高山化成工業所","","884263",""
"〃","藤原産業","東大阪市御厨東2-11-9","549588",""
"〃","ケーワールドism","","656013",""
"〃","その他44件","","6795434",""
"","売掛金計","","55254272",""
"計","","","",""
