"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)アクタス","東京都新宿区新宿2-19-1BYGS新宿ビル12階","20540156",""
"売掛金","(株)乃村工藝社","東京都港区台場2-3-4","16641240",""
"売掛金","(株)トリドールホールディングス","東京都渋谷区道玄坂1-21-1","11344080",""
"売掛金","(株)パルコスペースシステムズ","東京都渋谷区神泉町8-16","9724000",""
"売掛金","(株)solid","大阪市西区北堀江2-17-15","6790000",""
"売掛金","(株)ヤマトマネキン","東京都江東区亀戸1-28-6","6144600",""
"売掛金","(株)萩田商業建築デザイン事務所","福岡市早良区西新6-10-10","5863000",""
"売掛金","(株)アイル","大阪市中央区淡路町4-3-5","5154000",""
"売掛金","湯川家具","堺市堺区向陵中町2-2-14","4728955",""
"売掛金","(株)フジオフードグループ","大阪市北区菅原町2-16","4363260",""
"売掛金","その他","","64059772",""
"科目計","","","155353063",""
"長期滞留債権","","","450000",""
"長期滞留債権","リノベスタイル福岡株式会社","福岡市中央区大名2丁目11-19","285000",""
"科目計","","","735000",""
"計","","","156088063",""
