"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"完成工事未収入金","大成建設(株)","東京都新宿区西新宿1-25-1","10115600",""
"完成工事未収入金","大成ユーレック(株)","東京都港区虎ノ門2-2-1","19437000",""
"完成工事未収入金","(株)東急コミュニティー","東京都世田谷区用賀4-10-1","2998600",""
"完成工事未収入金","東京不動産管理(株)","東京都墨田区太平4-1-3オリナスタワー4F","1947000",""
"完成工事未収入金","(株)ハートエージェンシー","東京都千代田区大手町1-5-5","8937500",""
"完成工事未収入金","(株)合田工務店","東京都港区芝浦3-17-11=ュー協栄ビル","6875000",""
"完成工事未収入金","ヒューリックビルド(株)","東京都千代田区九段北1-13-5ヒューリック九段ビル","6083000",""
"完成工事未収入金","馬淵建設(株)","神奈川県横浜市南区花之木町2-26","2200000",""
"完成工事未収入金","渡辺建設(株)","東京都豊島区南長崎1-22-16","36102000",""
"完成工事未収入金","(株)興建社","東京都杉並区荻窪5-18-14","14520000",""
"完成工事未収入金","その他","41社","57563180",""
"科目計","","","166778880",""
"未収入金","(有)フォーハーツ","","63135",""
"未収入金","LE安全衛生協力会","","1462200",""
"未収入金","","","462373",""
"科目計","","","1987708",""
"未収消費税","確定消費税","","9205100",""
"科目計","","","9205100",""
"未収還付法人税等","","","5200900",""
"科目計","","","5200900",""
"計","","","183172588",""
