"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)琴参閣","香川県仲多度津郡琴平町685-11","470723",""
"〃","(有)柴田辨治商店","四国中央市川之江町1794-3","467685",""
"〃","大王製紙(株)","四国中央市三島紙屋町5-1","425700",""
"〃","向井製袋","香川県観音寺市出作町1070-4","412135",""
"〃","(株)スズキ紙工業","四国中央市金生町下分140","391618",""
"〃","四国中央市物産協会","四国中央市三島宮川4-6-55","388800",""
"〃","公立学校共済組合四国中央病院","四国中央市川之江町2233","385000",""
"〃","七宝紙器(株)","香川県観音寺市柞田町丙1861-1","369941",""
"〃","日産紙工業(株)","四国中央市川之江町長須235","342727",""
"〃","(株)村上鯉幟商会","四国中央市妻鳥町162-1","334070",""
"〃","名代寿し辰鳴門店","鳴門市撫養町小桑島字前浜259-2","333190",""
"〃","(株)大西水引","四国中央市金生町下分2570-56","330009",""
"〃","(株)川善","四国中央市金生町下分704-8","325652",""
"〃","ホテルレオマの森","丸亀市綾歌町栗熊西40-1","316800",""
"〃","フジ四国中央店","四国中央市妻鳥町1795-1","312152",""
"〃","その他","","7901143","111件分"
"〃","締後分消費税","","946474",""
"","売掛金計","","88148484",""
"未収入金","(株)松本光春商店","三豊市山本町大野2873-1","198050","故紙売却代9月分"
"〃","第一生命保険(株)","東京都千代田区有楽町1-13-1","12279","団体保険解約分"
"〃","AIPA(株)","四国中央市川之江町415-1","10868","ハクリ紙売却代"
"〃","四国コカ・コーラボトリング(株)","香川県高松市春日町1378番地","8454","自動販売機手数料"
"","未収入金計","","229651",""
"計","","","",""
