"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(福)宏育会","三重県四日市市西大鐘町字山添1580","9763314",""
"売掛金","(有)フラワーホーム","三重県四日市市富田一色町35-16","6428840",""
"売掛金","(株)暁興産","三重県三重郡川越町大字当新田623","6030822",""
"売掛金","丹頂ガス(株)","三重県四日市市平尾町3622-3","4324423",""
"売掛金","(株)TOKAI","三重県津市久居井戸山町121-1","4085084",""
"売掛金","高圧ガス工業(株)","三重県桑名市能部818","4084590",""
"売掛金","TOYOTIRE(株)","三重県員弁郡東員町大字中上2400","3857029",""
"売掛金","(株)満仲本店米勘商事部","三重県桑名市多度町香取2199-60","3015265",""
"売掛金","名鉄四日市タクシー(株)","三重県四日市市新正1-12-1","2645527",""
"売掛金","石崎石油店","三重県桑名市大字上野959-1","2200944",""
"売掛金","(株)JAサービス三重北","三重県四日市市鵜の森1-5-19","1994525",""
"売掛金","長寿苑","三重県桑名市額田1256-2","1769605",""
"売掛金","(有)中屋","三重県三重郡菰野町下村1700-1","1399981",""
"売掛金","リゾートトラストゴルフ事業(株)","三重県四日市市桜町字池之谷2230","1333252",""
"売掛金","菰野町役場","三重県三重郡菰野町潤田1250","1210000",""
"売掛金","(有)丸広プロパン","三重県三重郡川越町亀須新田117","1059466",""
"売掛金","市川プロパン","三重県四日市市朝明町1921","1054727",""
"売掛金","(株)シェル石油大阪発売所","大阪府大阪市淀川区中島2-11-30","1040908",""
"売掛金","(株)エネサンス中部","愛知県海部郡蟹江町大字今字下六反田76","889812",""
"売掛金","(有)かご万","三重県三重郡菰野町菰野1271","879248",""
"売掛金","","","866875",""
"売掛金","昭和四日市石油(株)","三重県四日市市東阿倉川字岡山43-2","811600",""
"売掛金","","","747454",""
"売掛金","睦化学工業(株)","三重県四日市市万古町8-9","708400",""
"売掛金","菰野町保健福祉センター","三重県三重郡菰野町大字潤田1281","693979",""
"売掛金","小林工業","三重県三重郡菰野町大字千草2531","680704",""
"合計","","","",""
