"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)翔薬","福岡県福岡市博多区山王2丁目3-5","42793",""
"〃","(株)アダチ","大阪府大阪市中央区内平野町3-2-10","37586",""
"〃","益子産婦人科医院","兵庫県神戸市須磨区戎町3-5-15","36861",""
"〃","(株)マック","北海道札幌市中央区大通東2丁目3番地","35486",""
"〃","(株)リブドゥコーポレーション","愛媛県新居浜市観音原町乙118-1","33374",""
"〃","伊藤医療器(株)","福井県福井市大宮4丁目11-5","28850",""
"〃","(有)テクノメディカル","愛媛県今治市高市甲419-1","28479",""
"〃","オグチ器械(株)","大分県大分市賀来新川1丁目1番46号","24574",""
"〃","(有)マツキサプライ","鹿児島県日置郡伊集院町下谷口2381","22132",""
"〃","津田医科器械","大阪府大阪市中央区糸屋町2丁目4-14","21980",""
"","赤木医科器械(株)","岡山県倉敷市五日市63-4","20460",""
"〃","フォーゲル動物病院","兵庫県神戸市灘区高徳町5-1-1常盤館1F","16302",""
"","(有)平原商会","広島県呉市新宮町13-5","15103",""
"","(株)アイビージャパン","神奈川県川崎市幸区堀川町580ソリッドスクエア東館24F","14916",""
"〃","日本ステリ(株)","東京都千代田区神田錦町1-19-1神田橋パークビル","14300",""
"〃","(株)松永メディカル","大阪府大阪市中央区内平野町2-3-5石井ビル1階","13222",""
"〃","メリー犬ねこクリニック","香川県丸亀市垂水町914-27","13090",""
"〃","(株)アスコ","愛知県豊橋市白河町100サーラビル3F","13024",""
"〃","太田医療(株)","大阪府大阪市住吉区南住吉2-2-9","13024",""
"","医科器械森忠(株)","大阪府門真市四宮2-6-32","13024",""
"〃","木村医療器(株)","熊本県熊本市南区江越2-6-3","13002",""
"〃","(株)六濤","東京都文京区本郷3-14-3","12320",""
"〃","(株)レオクラン","大阪府摂津市千里丘2-4-26","12287",""
"","朝日メディカル(株)","兵庫県神戸市兵庫区三川口町2-3-11","11170",""
"〃","(株)石坪","京都府福知山市篠尾新町2-88","11055",""
"〃","ごとう動物病院","大阪府枚方市津田西町3-16-10","10329",""
"計","","","",""
