"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"工事未収入金","(株)朝日工業社大阪支社","大阪市淀川区加島1-58-59","67982200",""
"〃","三機工業(株)関西支社","大阪市淀川区宮原3-4-30","20856000",""
"〃","(株)三晃空調","大阪市北区西天満3-13-20","18940900",""
"〃","ダイダン(株)大阪本社","大阪市西区江戸堀1-9-25","16313000",""
"〃","東洋熱工業(株)大阪支店","大阪市西区江戸堀二丁目6-33江戸堀フコク生命ビル10階","15400000",""
"〃","新日本空調(株)大阪支店","大阪市西区土佐堀2-2-4","10054000",""
"〃","(株)ATシステム","大阪市淀川区西中島NTビル5F","5148000",""
"〃","(株)SD工業","西条市小松町安井甲465","305614",""
"〃","新日空サービス(株)","大阪市西区土佐堀2-2-4","165000",""
"〃","(株)MCロード","大阪市都島区都島中通3丁目2-15","66000",""
"","売掛金計","","155230714",""
"計","","","155230714",""
