"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","日本ケミコン(株)","東京都品川区大崎5-6-4","1034000",""
"同上","太陽化学工業(株)","岐阜県加茂郡富加町加治田1765-1","1540000",""
"同上","協同ゴム工販(株)","静岡県富士宮市内房4934-2","6039000",""
"同上","(株)シンセイテクノ","埼玉県所沢市松郷138-5","1287550",""
"同上","豊田合成日之出(株)","三重県四日市市山田町260-1","4290000",""
"同上","住友電装(株)","三重県鈴鹿市三日市町字中の池1820","10523480",""
"同上","(有)博伸産業","東京都葛飾区白鳥2-3-14","374000",""
"同上","(株)ブリヂストン(技術センター)","東京都小平市小川東3-1-1","6050000",""
"同上","ニチアス(株)","東京都中央区八丁堀1-6-1","654500",""
"同上","(株)牧野フライス製作所","東京都目黒区中根2-3-19","281160",""
"同上","(株)ルーセント","千葉県柏市十余二348番地","1859000",""
"同上","(株)ホリテック","茨城県板東市緑の里5番","1536700",""
"同上","(株)大協精工","栃木県佐野市下羽田町2017","7676105",""
"計","","","43145495",""
"未収入金","損害保険ジャパン(株)","新宿区西新宿1-26-1","4666849",""
"合計","","","47812344",""
