"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"荷主貸","(株)田中","福岡県北九州市若松区高須西2-1-90","158400",""
"同上","山田工業","山口県岩国市今津町1-15-2","26400",""
"同上","(株)カイシン工業","岡山県倉敷市東塚4-12-37","96800",""
"同上","重設工業(株)","福岡県糟屋郡粕屋町内橋東2-12-5","158400",""
"同上","(株)BUILDLIFE大阪支社","大阪府大阪市中央区淡路町3-2-8","562100",""
"同上","(有)マスダ工業","広島県広島市東区中山新町3-4-1","3080000",""
"同上","(株)福美建設","広島県呉市広古新開7-34-36","42900",""
"計","","","215480121",""
"未収入金","朝日鉄工(株)","山口県岩国市長野1815-8","3630000",""
"同上","木村化工機(株)岩国出張所","山口県岩国市日の出町2-1","228800",""
"同上","(株)鴻池組広島支店","広島市中区八丁堀2-31広島鴻池ビル","4720000",""
"同上","中国汽缶工業(株)","岩国市南岩国町3丁目4-8","246400",""
"同上","東海リース(株)","大阪府大阪市北区天神橋2丁目北2-6","9500330",""
"同上","千代田エクスワンエンジニアリング","神奈川県横浜市神奈川区守屋町3-13","3052500",""
"同上","広和機工(株)宇部事業所","山口県宇部市大字棚井字門田501-5","102850",""
"同上","岩国税務署","山口県岩国市麻里布町7-9-37","6890800","還付予定消費税額"
"計","","","28371680",""
"合計","","","243851801",""
