"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","松村石油(株)","大阪市北区西天満2-8-5","16444684",""
"売掛金","(株)コーワ","大阪市東淀川区瑞光2丁目5-37","16359200",""
"売掛金","(株)アラミック","大阪府箕面市船場東1-12-5","12836520",""
"売掛金","(株)ソフト99コーポレイション","大阪市中央区谷町2-6-5","6537654",""
"売掛金","戎屋化学工業(株)","八尾市跡部本町1丁目4番47号","6330025",""
"売掛金","(株)平田産業","東大阪市島之内1-5-11","2856778",""
"売掛金","紀伊産業(株)大阪工場","藤井寺市川北2-2-4","2361030",""
"売掛金","三景産業(株)","大阪市北区梅田2-1-3桜橋御幸ビル11階","2106958",""
"売掛金","(株)いづみ企画","大阪市中央区安土町1-5-1船場昭栄ビル2F","1968174",""
"売掛金","日本産業資材(株)","兵庫県明石市魚住町住吉2-31-18","1436160",""
"売掛金","(有)マドネスジャパン","京田辺市大住池ノ端45","1045000",""
"売掛金","その他","","2005342",""
"","科目計","","72287525",""
"計","","","72287525",""
