"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","石垣店","石垣市真栄里262-1","11257396",""
"同上","宮古店","宮古市平良西里1291","12178966",""
"同上","OCSカード","那覇市松山2-3-10","25187977",""
"同上","DCカード","那覇市久茂地1-7-1琉球リース総合ビル6階","174273995",""
"同上","JCBカード","那覇市久茂地2-12-21電波堂ビル","159330016",""
"同上","三井住友カード","大阪市中央郵便局私書箱482","43475602",""
"同上","三菱UFJニコス","東京都千代田区外神田4-14-1","21712832",""
"同上","セディナ","東京都墨田区菊川3-17-2","1091861",""
"同上","メイクマン商品券","","595500",""
"同上","イオンカード","千葉県千葉市美浜区中瀬1-3幕張テクノガーデンD棟16F","40348169",""
"同上","Edy","東京都千代田区東品川4-12-3品川シーサイド楽天タワー","158250246",""
"同上","Tポイント","東京都渋谷区南平台町16-17渋谷ガーデンタワー7階","10638297",""
"同上","那覇市収入役","那覇市泉崎1-1-1","1261273",""
"同上","名護市収入役","名護市港1-1-1","641315",""
"同上","沖縄県知事","那覇市泉崎1-2-2","913872",""
"同上","琉球大学","西原町千原1","1305754",""
"同上","北部医師会病院","名護市字宇茂佐1712-3","1208291",""
"同上","配達関連","","15664376",""
"同上","マンガ倉庫泡瀬店","沖縄市与儀3丁目131","751935",""
"同上","与那原中央病院","与那原町字与那原2905","621443",""
"同上","UCカード他","","18373598",""
"計","","","699082714",""
"合計","","","",""
