"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(有)サンコー","伊勢崎市間野各町3225","962976",""
"売掛金","(有)相馬プレス工業","足利市久保田町540-1","917073",""
"売掛金","(有)深沢工業所","常陸太田市中染町3226","2298368",""
"売掛金","インター精工(株)","日高市旭ケ丘竹の台635-1","22380492",""
"売掛金","(株)前田製作所","江戸川区中央2-9-18","3897470",""
"売掛金","共栄工業(有)","綾瀬市吉岡東4-4-37","1356144",""
"売掛金","(株)野路製作所","横浜市鶴見区熊岡2-12-6","1393433",""
"売掛金","(株)ティエス","藤沢市葛原1716","1894053",""
"売掛金","(有)岩本製作所","横浜市港北区小机1918","1619925",""
"売掛金","(有)マサミ製作所","綾瀬市上土棚中3-7-15","738047",""
"売掛金","上日工業(株)","裾野市上ヶ田52-1","658833",""
"売掛金","その他105社","","6953251",""
"売掛金計","","","1167669934",""
"未収入金","TECHNOSTATES.A.DE.C.V.","","10189806","設備売却代金等"
"未収入金","日立Astemo(株)","","6331959","23/3月金型未償却費用"
"未収入金","(株)ヤマナカ他2社","","6805103","23/3月分スクラップ代金"
"未収入金","(株)ティエス他11社","","951439","23/3月分不良処置費用他"
"未収入金計","","","24278307",""
"計","","","1191948241",""
