"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)ハマ","東京都台東区小島2-7-11","51435007",""
"同上","(株)オゼキヤ","愛知県名古屋市昭和区村雲町1-25","21390550",""
"同上","(株)美材屋パンブー","宮崎県宮崎市柳丸町234-2","8384525",""
"同上","(有)ヴィコス","熊本県菊池郡菊陽町馬場楠406-10","3255999",""
"同上","","","1852469",""
"同上","(有)須藤商店","群馬県前橋市表町2-14-4","2184194",""
"同上","BIネスレ四国","愛媛県松山市道後湯月町2-9","1048033",""
"同上","マリヤ美容院","名古屋市千種区覚王山通9-16","613465",""
"同上","(株)Saitou","北海道札幌市部西区西町北2-3-6","5044570",""
"同上","あまみ美材","鹿児島県奄美市名瀬佐大熊町23-8西ビル102","589916",""
"同上","(有)ウィングコーポレーション","北海道旭川市春光5条1-1-25","529178",""
"同上","その他、27件","","1980528",""
"計","","","98308434",""
"未収入金","(株)オゼキヤ","愛知県名古屋市昭和区村雲町1-25","50820",""
"同上","BIネスレ四国","愛媛県松山市道後湯月町2-9","26400",""
"同上","(株)ハマ","東京都台東区小島2-7-11","376530",""
"同上","","","12925",""
"同上","日本弱酸性美容協会","","97400","講師料(鹿児島支部)"
"同上","厚生労働省","","279000","雇用調整助成金5月分"
"同上","厚生労働省","","156000","雇用調整助成金(6/11～7/10分)234,000円*2/3計上"
"同上","その他","","1327","美容室商品売上未入金分"
"計","","","1000402",""
"未収還付消費税等","当期確定額","","290600",""
"計","","","290600",""
"計","","","99599436",""
