"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","さくらメディカル(株)","横浜市西区北幸2-12-26フェリーチェ横浜R005","2765879",""
"〃","トワテック(株)","文京区本郷2-3-7お茶の水元町ビル2階","1875974",""
"〃","(株)フロントランナーステイパワー","東京都板橋区徳丸6-49-8","4039430",""
"〃","松吉医科器械(株)","東京都文京区湯島3-14-9湯島ビル3階","2968773",""
"〃","村中医療器(株)","東京都文京区小石川3-36-11","1620830",""
"〃","不二光学器械(株)","札幌市北区北20条西","1092520",""
"〃","小川接骨院","いわき市内郷高坂町御殿1-2","2800000",""
"〃","セラピ(株)","大阪市北区増根崎2-2-1","2748910",""
"〃","(株)いつき総研","大阪府東大阪市長田平4-2-26","1299020",""
"〃","さかえ中央接骨院","新潟県三条市新堀1411-4","1430000",""
"〃","(株)FASK","福島市森合字小松原15-18","3630000",""
"〃","かげやま鍼灸接骨院","郡山市字名倉159-1","1190783",""
"〃","","","1045000",""
"〃","佐々木はりきゅうマッサージ","仙台市太白区中田4-574","1100000",""
"〃","まさる鍼灸接骨院","西白河郡泉崎村泉崎下宿80サンシルクコーポ","4419201",""
"〃","あおぞら接骨院","相馬市中村川沼311-1","1320000",""
"〃","鳳整骨院","奥州市水沢北栗林78-8","1100000",""
"〃","銀の森治療院","二本松市金色久保222-3","1111375",""
"〃","子寅接骨院","郡山市香久地2-6-1","1888634",""
"〃","はまかぜ整骨院","郡山市富田町前川原91","2859550",""
"〃","(株)トータルヘルスケア","香芝市大田無3-6-1","2750000",""
"〃","アトラグループ(株)","大阪市西区立売塀4-5-7","2291057",""
"〃","南大通2丁目接骨院","盛岡市大通2-6-11","2613000",""
"〃","その他1283件","","147551362",""
"(小計)","","","197511298",""
"計","","","",""
